1321
306.43 305.265 304.847 303.196 301.442 299.747 297.866 295.691 293.261 291.079 289.149 287.345 285.622 283.761 281.802 279.341 276.808 274.387 271.871 269.182 266.625 264.05 262.233 260.256 258.003 255.328 251.537 247.145 242.303 237.298 232.35 226.7 220.299 214.647 210.527 203.635 201.195 
306.492 305.14 304.785 303.259 301.63 299.809 297.804 295.628 293.261 291.142 289.149 287.283 285.56 283.761 281.802 279.279 276.808 274.387 271.871 269.245 266.625 263.988 262.233 260.256 257.94 255.265 251.537 247.145 242.303 237.298 232.287 226.7 220.362 214.647 210.527 203.76 201.07 
306.555 305.078 304.722 303.321 301.692 299.809 297.804 295.566 293.261 291.142 289.211 287.283 285.497 283.699 281.739 279.279 276.808 274.45 271.934 269.245 266.625 263.988 262.17 260.256 257.94 255.265 251.537 247.208 242.366 237.298 232.287 226.7 220.362 214.647 210.464 203.822 201.008 
306.68 304.89 304.66 303.321 301.63 299.809 297.679 295.503 293.261 291.204 289.211 287.283 285.497 283.636 281.739 279.279 276.808 274.45 271.934 269.245 266.625 263.988 262.17 260.256 257.94 255.203 251.537 247.208 242.428 237.298 232.225 226.7 220.424 214.647 210.339 203.947 200.945 
306.742 304.828 304.472 303.134 301.505 299.684 297.616 295.503 293.261 291.204 289.211 287.345 285.497 283.636 281.677 279.279 276.746 274.45 271.996 269.307 266.562 263.988 262.108 260.193 257.94 255.14 251.537 247.208 242.491 237.361 232.162 226.7 220.424 214.647 210.277 204.072 200.883 
306.742 304.765 304.285 302.884 301.317 299.559 297.554 295.441 293.261 291.142 289.211 287.283 285.497 283.636 281.677 279.279 276.746 274.45 271.996 269.307 266.562 263.988 262.045 260.193 257.94 255.078 251.474 247.208 242.491 237.298 232.1 226.7 220.487 214.71 210.277 204.197 200.82 
306.68 304.828 304.16 302.571 301.067 299.434 297.429 295.316 293.199 291.079 289.149 287.283 285.497 283.636 281.677 279.341 276.746 274.45 271.996 269.307 266.562 263.988 261.983 260.193 257.94 255.078 251.412 247.27 242.553 237.298 232.1 226.7 220.549 214.71 210.214 204.322 200.82 
306.555 304.89 304.035 302.321 300.817 299.247 297.304 295.316 293.199 291.142 289.149 287.283 285.497 283.699 281.677 279.341 276.746 274.387 271.996 269.307 266.562 263.988 261.983 260.193 257.94 255.015 251.412 247.208 242.553 237.298 232.037 226.637 220.612 214.71 210.152 204.447 200.758 
306.367 304.828 303.91 302.134 300.63 299.122 297.241 295.253 293.136 291.142 289.149 287.345 285.497 283.636 281.677 279.341 276.808 274.387 271.934 269.245 266.562 263.988 261.92 260.193 258.003 255.015 251.349 247.208 242.491 237.236 231.975 226.637 220.612 214.772 210.152 204.572 200.758 
306.242 304.64 303.722 302.009 300.505 298.997 297.116 295.191 293.136 291.204 289.211 287.345 285.56 283.636 281.677 279.341 276.808 274.387 271.871 269.245 266.5 263.988 261.92 260.193 258.003 255.015 251.349 247.208 242.491 237.236 231.912 226.637 220.674 214.835 210.152 204.635 200.758 
306.117 304.328 303.66 301.946 300.38 298.809 297.054 295.128 293.136 291.204 289.336 287.47 285.56 283.636 281.614 279.279 276.808 274.325 271.809 269.182 266.5 263.925 261.92 260.131 258.003 255.015 251.287 247.145 242.491 237.173 231.85 226.637 220.737 214.835 210.214 204.697 200.758 
306.055 304.015 303.597 301.821 300.255 298.684 296.929 295.066 293.136 291.204 289.399 287.533 285.622 283.636 281.614 279.216 276.746 274.325 271.746 269.182 266.5 263.925 261.92 260.131 258.003 255.015 251.287 247.145 242.428 237.173 231.85 226.637 220.737 214.897 210.214 204.76 200.82 
305.93 303.703 303.535 301.759 300.067 298.497 296.741 294.941 293.199 291.267 289.399 287.595 285.685 283.636 281.614 279.216 276.746 274.262 271.684 269.12 266.5 263.988 261.92 260.068 258.003 255.015 251.224 247.083 242.428 237.111 231.787 226.637 220.799 214.96 210.277 204.822 200.82 
305.805 303.64 303.41 301.634 299.817 298.247 296.616 294.941 293.261 291.329 289.461 287.658 285.685 283.699 281.552 279.216 276.683 274.2 271.621 269.057 266.5 263.988 261.92 259.943 258.003 255.015 251.224 247.02 242.428 237.111 231.787 226.637 220.799 215.085 210.339 204.822 200.758 
305.617 303.515 303.285 301.384 299.567 297.997 296.491 295.003 293.386 291.454 289.586 287.72 285.685 283.636 281.552 279.154 276.683 274.137 271.559 269.057 266.5 263.988 261.858 259.881 257.94 255.015 251.224 247.02 242.366 237.111 231.787 226.637 220.862 215.147 210.402 204.822 200.633 
305.367 303.39 303.097 301.196 299.317 297.809 296.429 295.066 293.511 291.579 289.649 287.72 285.747 283.636 281.552 279.154 276.621 274.075 271.496 268.995 266.5 264.05 261.858 259.818 257.878 254.953 251.224 247.02 242.366 237.111 231.787 226.637 220.924 215.272 210.464 204.822 200.57 
305.117 303.265 302.91 301.071 299.192 297.684 296.429 295.253 293.636 291.704 289.711 287.783 285.747 283.699 281.489 279.091 276.558 274.012 271.434 268.932 266.437 264.05 261.858 259.818 257.815 254.953 251.224 246.958 242.366 237.111 231.725 226.637 220.987 215.335 210.527 204.76 200.445 
304.992 303.203 302.722 300.946 299.13 297.684 296.554 295.441 293.824 291.829 289.774 287.783 285.81 283.699 281.552 279.029 276.496 273.95 271.371 268.87 266.437 264.05 261.92 259.756 257.815 254.89 251.162 246.958 242.366 237.048 231.725 226.637 221.049 215.46 210.589 204.697 200.32 
304.867 303.078 302.535 300.821 299.067 297.747 296.741 295.628 293.949 291.892 289.774 287.783 285.81 283.699 281.552 279.029 276.433 273.887 271.246 268.807 266.375 264.05 261.92 259.818 257.753 254.89 251.162 246.958 242.366 237.111 231.725 226.637 221.174 215.585 210.589 204.51 200.258 
304.805 302.89 302.472 300.696 299.067 297.872 296.991 295.816 294.011 291.892 289.836 287.783 285.81 283.761 281.552 279.029 276.371 273.762 271.121 268.682 266.312 264.05 261.92 259.818 257.69 254.828 251.162 246.958 242.366 237.111 231.725 226.7 221.299 215.71 210.589 204.385 200.133 
304.68 302.64 302.347 300.634 299.13 298.059 297.241 295.941 294.074 291.954 289.899 287.845 285.81 283.761 281.552 278.966 276.308 273.7 271.059 268.62 266.312 264.05 261.983 259.881 257.753 254.828 251.099 246.958 242.303 237.111 231.725 226.7 221.424 215.772 210.527 204.197 200.008 
304.617 302.453 302.285 300.634 299.192 298.309 297.491 296.066 294.074 292.017 289.899 287.845 285.872 283.761 281.552 278.966 276.246 273.575 270.934 268.557 266.25 264.113 262.045 259.881 257.753 254.828 251.162 246.895 242.303 237.111 231.725 226.7 221.612 215.897 210.464 204.01 199.883 
304.617 302.453 302.285 300.634 299.38 298.622 297.679 296.128 294.074 292.017 289.961 287.908 285.935 283.761 281.489 278.904 276.246 273.512 270.871 268.495 266.25 264.113 262.108 260.006 257.815 254.828 251.099 246.895 242.303 237.111 231.725 226.762 221.737 215.96 210.464 203.822 199.82 
304.617 302.703 302.41 300.759 299.63 298.872 297.741 296.003 294.074 292.079 290.024 288.033 285.935 283.761 281.489 278.841 276.183 273.45 270.809 268.432 266.25 264.175 262.17 260.068 257.878 254.828 251.099 246.895 242.303 237.111 231.725 226.825 221.924 216.022 210.339 203.635 199.758 
304.742 303.14 302.535 300.884 299.755 298.997 297.679 295.941 294.074 292.204 290.149 288.095 285.997 283.761 281.427 278.779 276.058 273.325 270.746 268.432 266.25 264.175 262.233 260.193 257.878 254.828 251.099 246.895 242.241 237.111 231.725 226.887 222.049 216.085 210.277 203.51 199.695 
308.43 306.64 305.722 303.759 301.88 300.122 298.179 296.066 293.886 291.767 289.711 287.72 285.685 283.511 281.177 278.904 276.496 274.075 271.559 268.87 266.312 263.863 261.733 259.631 257.003 254.515 251.224 247.083 242.491 237.486 232.35 226.762 221.049 215.772 210.027 203.197 201.758 
308.43 306.703 305.535 303.509 301.755 300.059 298.116 296.066 293.824 291.642 289.586 287.595 285.685 283.574 281.239 278.841 276.308 274.012 271.559 268.932 266.375 263.863 261.795 259.693 257.19 254.578 251.224 247.083 242.428 237.423 232.35 226.762 220.987 215.647 210.152 203.197 201.695 
308.367 306.703 305.535 303.384 301.567 299.872 298.054 296.066 293.886 291.642 289.524 287.533 285.56 283.386 281.052 278.654 276.183 273.95 271.621 269.12 266.5 263.863 261.795 259.756 257.253 254.64 251.224 247.02 242.303 237.423 232.412 226.762 220.924 215.585 210.214 203.135 201.695 
308.305 306.515 305.535 303.321 301.38 299.622 297.866 296.066 293.949 291.767 289.586 287.47 285.435 283.261 280.927 278.529 276.058 273.95 271.684 269.182 266.562 263.863 261.733 259.756 257.44 254.765 251.287 247.02 242.303 237.423 232.412 226.7 220.862 215.522 210.277 203.135 201.695 
308.242 306.14 305.535 303.384 301.255 299.309 297.679 296.003 294.074 291.829 289.649 287.47 285.372 283.136 280.802 278.466 275.996 273.95 271.746 269.182 266.562 263.863 261.733 259.818 257.565 254.828 251.349 247.02 242.241 237.423 232.475 226.7 220.737 215.46 210.339 203.072 201.695 
308.117 305.89 305.535 303.384 301.192 299.184 297.491 295.941 294.074 291.892 289.711 287.533 285.372 283.136 280.802 278.404 275.996 274.012 271.809 269.182 266.562 263.863 261.795 259.818 257.69 254.953 251.349 247.02 242.241 237.423 232.475 226.7 220.612 215.335 210.339 203.072 201.695 
307.992 305.953 305.535 303.321 301.13 299.122 297.491 295.941 294.136 291.954 289.774 287.595 285.435 283.199 280.864 278.404 275.996 274.012 271.809 269.182 266.562 263.925 261.858 259.881 257.815 255.015 251.412 247.02 242.241 237.423 232.475 226.7 220.549 215.272 210.464 203.072 201.695 
307.867 306.078 305.41 303.259 301.067 299.122 297.491 295.941 294.199 291.954 289.774 287.595 285.497 283.261 280.927 278.466 276.058 274.012 271.809 269.182 266.625 263.988 261.92 259.943 257.878 255.078 251.412 247.083 242.241 237.423 232.475 226.637 220.487 215.21 210.527 203.072 201.695 
307.617 306.14 305.285 303.134 301.005 299.184 297.616 296.003 294.136 291.892 289.711 287.658 285.56 283.324 281.052 278.591 276.246 274.137 271.809 269.182 266.625 263.988 261.983 260.006 257.94 255.14 251.474 247.083 242.303 237.423 232.475 226.637 220.424 215.147 210.527 203.072 201.633 
307.367 306.015 305.222 303.134 301.005 299.309 297.741 296.066 294.074 291.767 289.711 287.658 285.685 283.449 281.177 278.779 276.433 274.2 271.809 269.182 266.625 264.05 262.045 260.068 258.003 255.203 251.537 247.083 242.303 237.423 232.475 226.637 220.362 215.022 210.527 203.197 201.633 
307.117 305.765 305.097 303.071 301.067 299.434 297.866 296.003 293.886 291.642 289.649 287.658 285.685 283.574 281.364 278.966 276.558 274.2 271.809 269.182 266.625 264.05 262.108 260.131 258.065 255.265 251.537 247.145 242.303 237.423 232.475 226.575 220.299 215.022 210.589 203.197 201.57 
306.867 305.453 304.972 303.071 301.192 299.622 297.929 295.941 293.699 291.517 289.586 287.658 285.747 283.699 281.552 279.091 276.683 274.325 271.809 269.12 266.562 263.988 262.108 260.193 258.065 255.328 251.599 247.145 242.303 237.361 232.412 226.575 220.299 214.96 210.589 203.322 201.445 
306.617 305.14 304.91 303.134 301.38 299.809 297.991 295.878 293.574 291.392 289.461 287.595 285.747 283.761 281.677 279.216 276.746 274.325 271.809 269.12 266.562 263.988 262.108 260.193 258.065 255.39 251.662 247.145 242.366 237.361 232.412 226.637 220.237 214.897 210.589 203.385 201.383 
306.492 305.078 304.847 303.259 301.567 299.872 297.991 295.816 293.449 291.392 289.399 287.595 285.747 283.824 281.739 279.279 276.808 274.387 271.871 269.182 266.562 263.988 262.108 260.193 258.065 255.39 251.662 247.208 242.366 237.298 232.35 226.637 220.299 214.835 210.652 203.51 201.32 
306.492 305.14 304.785 303.321 301.63 299.934 297.929 295.753 293.449 291.392 289.461 287.533 285.685 283.761 281.802 279.279 276.808 274.387 271.871 269.182 266.562 263.925 262.17 260.193 258.003 255.39 251.662 247.208 242.366 237.298 232.35 226.7 220.299 214.835 210.652 203.572 201.258 
306.555 305.078 304.722 303.384 301.755 299.872 297.929 295.753 293.511 291.454 289.461 287.533 285.622 283.761 281.739 279.279 276.808 274.45 271.934 269.245 266.562 263.925 262.108 260.193 257.94 255.328 251.662 247.27 242.366 237.298 232.287 226.7 220.299 214.772 210.589 203.697 201.133 
306.68 304.953 304.597 303.321 301.692 299.872 297.866 295.691 293.511 291.454 289.461 287.47 285.56 283.699 281.677 279.279 276.808 274.45 271.934 269.245 266.562 263.863 262.045 260.193 257.94 255.328 251.662 247.27 242.428 237.298 232.225 226.7 220.362 214.772 210.527 203.822 201.008 
306.742 304.89 304.472 303.134 301.567 299.809 297.804 295.691 293.511 291.517 289.461 287.47 285.56 283.574 281.614 279.216 276.746 274.45 271.996 269.245 266.5 263.925 261.983 260.131 257.94 255.265 251.662 247.333 242.491 237.298 232.225 226.7 220.424 214.772 210.464 203.947 200.945 
